t,MV,MVP,MVI,MVD,SP,PV,DV,Man
0.000000000000000000e+00,1.000000000000000000e+02,1.045302023182948261e+02,-4.530202318294826114e+00,0.000000000000000000e+00,5.400000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.907892175471032914e+01,4.092107824528967086e+01,-8.101397237786605709e-06,5.400000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+02,5.907892175471032914e+01,4.092107824528967086e+01,-2.888043478229356598e-12,5.400000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+02,5.907892175471032914e+01,4.092107824528967086e+01,-1.029550198234930756e-18,5.400000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+02,5.907892175471032914e+01,4.092107824528967086e+01,-3.670213480772973662e-25,5.400000000000000000e+01,2.348000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+02,5.907892175471032914e+01,4.092107824528967086e+01,-1.308383701692403602e-31,5.400000000000000000e+01,2.364000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+02,5.876920263673019917e+01,4.123079736326980083e+01,-5.520543262546243833e-08,5.400000000000000000e+01,2.376999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+02,5.851755585337134136e+01,4.148244414662865864e+01,-4.485443368821155142e-08,5.400000000000000000e+01,2.392999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+02,5.820783673539121139e+01,4.179216326460878861e+01,-5.520544861548870988e-08,5.400000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+02,5.784004528278980217e+01,4.215995471721019783e+01,-6.555647092276643351e-08,5.400000000000000000e+01,2.428000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+02,5.753032616480966510e+01,4.246967383519033490e+01,-5.520545599549759979e-08,5.400000000000000000e+01,2.448000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+02,5.714317726733450087e+01,4.285682273266549913e+01,-6.900681046185976531e-08,5.400000000000000000e+01,2.476999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+02,5.658181136599551309e+01,4.341818863400448691e+01,-1.000598712336869330e-07,5.400000000000000000e+01,2.508999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.000000000000000000e+02,5.596237313003524605e+01,4.403762686996475395e+01,-1.104109009209766105e-07,5.400000000000000000e+01,2.537999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+02,5.540100722869625827e+01,4.459899277130374173e+01,-1.000598859937104171e-07,5.400000000000000000e+01,2.569999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+02,5.478156899273599123e+01,4.521843100726400877e+01,-1.104109009209818647e-07,5.400000000000000000e+01,2.598999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+02,5.422020309139700345e+01,4.577979690860299655e+01,-1.000598859937104171e-07,5.400000000000000000e+01,2.625000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.000000000000000000e+02,5.371690952467928071e+01,4.628309047532071929e+01,-8.970886368643391770e-08,5.400000000000000000e+01,2.653999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
