t,MV,MVP,MVI,MVD,SP,PV,DV,Man
0.000000000000000000e+00,1.000000000000000000e+02,1.045302023182948261e+02,-4.530202318294826114e+00,0.000000000000000000e+00,5.400000000000000000e+01,2.541000000000000014e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.534293489407497901e+01,4.465706510592502099e+01,-8.767312768831246421e-06,5.400000000000000000e+01,2.537999999999999901e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+02,5.540100722869625827e+01,4.459899277130374173e+01,1.034789318351045901e-08,5.400000000000000000e+01,2.537999999999999901e+01,7.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+02,5.540100722869625827e+01,4.459899277130374173e+01,3.688890267306083224e-15,5.400000000000000000e+01,2.541000000000000014e+01,7.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+02,5.534293489407497901e+01,4.465706510592502099e+01,-1.035101861727327537e-08,5.400000000000000000e+01,2.544000000000000128e+01,7.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+02,5.528486255945370687e+01,4.471513744054629313e+01,-1.035102230727903389e-08,5.400000000000000000e+01,2.564000000000000057e+01,7.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+02,5.489771366197853553e+01,4.510228633802146447e+01,-6.900679447183349375e-08,5.400000000000000000e+01,2.573000000000000043e+01,7.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+02,5.472349665811471198e+01,4.527650334188528802e+01,-3.105308045185349027e-08,5.400000000000000000e+01,2.601999999999999957e+01,7.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+02,5.416213075677572419e+01,4.583786924322427581e+01,-1.000598577036723907e-07,5.400000000000000000e+01,2.605000000000000071e+01,7.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+02,5.410405842215444494e+01,4.589594157784555506e+01,-1.035105428732149697e-08,5.400000000000000000e+01,2.637999999999999901e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+02,5.346526274132043000e+01,4.653473725867957000e+01,-1.138612084800327649e-07,5.400000000000000000e+01,2.669999999999999929e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+02,5.284582450536016296e+01,4.715417549463983704e+01,-1.104109058409750814e-07,5.400000000000000000e+01,2.689000000000000057e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+02,5.247803305275875374e+01,4.752196694724124626e+01,-6.555649060279889703e-08,5.400000000000000000e+01,2.708999999999999986e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.000000000000000000e+02,5.209088415528358951e+01,4.790911584471641049e+01,-6.900681415186991450e-08,5.400000000000000000e+01,2.733999999999999986e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+02,5.160694803343962889e+01,4.839305196656037111e+01,-8.625851307732294970e-08,5.400000000000000000e+01,2.767000000000000171e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+02,5.096815235260559973e+01,4.903184764739440027e+01,-1.138612355400626172e-07,5.400000000000000000e+01,2.798999999999999844e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+02,5.034871411664533980e+01,4.965128588335466020e+01,-1.104109058409835120e-07,5.400000000000000000e+01,2.830999999999999872e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.000000000000000000e+02,4.972927588068507987e+01,5.027072411931492013e+01,-1.104109046109867464e-07,5.400000000000000000e+01,2.862999999999999901e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.000000000000000000e+02,4.910983764472481283e+01,5.089016235527518717e+01,-1.104109046109863097e-07,5.400000000000000000e+01,2.896000000000000085e+01,7.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.000000000000000000e+02,4.847104196389078368e+01,5.152895803610921632e+01,-1.138612441500782518e-07,5.400000000000000000e+01,2.928000000000000114e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+02,4.785160372793051664e+01,5.214839627206948336e+01,-1.104109058409877869e-07,5.400000000000000000e+01,2.960000000000000142e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,1.000000000000000000e+02,4.723216549197024960e+01,5.276783450802975040e+01,-1.104109046109867464e-07,5.400000000000000000e+01,2.994999999999999929e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.000000000000000000e+02,4.655465492138871753e+01,5.344534507861128247e+01,-1.207619232282596744e-07,5.400000000000000000e+01,3.023999999999999844e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+02,4.599328902004972264e+01,5.400671097995027736e+01,-1.000598896837161723e-07,5.400000000000000000e+01,3.057000000000000028e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,1.000000000000000000e+02,4.535449333921570059e+01,5.464550666078429941e+01,-1.138612404600751303e-07,5.400000000000000000e+01,3.092000000000000171e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,1.000000000000000000e+02,4.467698276863415430e+01,5.532301723136584570e+01,-1.207619244582610987e-07,5.400000000000000000e+01,3.121000000000000085e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+02,4.411561686729516651e+01,5.588438313270483349e+01,-1.000598896837166091e-07,5.400000000000000000e+01,3.157000000000000028e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,1.000000000000000000e+02,4.341874885183986521e+01,5.658125114816013479e+01,-1.242122590773484950e-07,5.400000000000000000e+01,3.189000000000000057e+01,7.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,1.000000000000000000e+02,4.279931061587959817e+01,5.720068938412040183e+01,-1.104109095309909216e-07,5.400000000000000000e+01,3.236999999999999744e+01,7.000000000000000000e+01,1.000000000000000000e+00
