t,MV,MVP,MVI,MVD,SP,PV,DV,Man
0.000000000000000000e+00,1.000000000000000000e+02,1.161446692425498100e+02,-1.614466924254980995e+01,0.000000000000000000e+00,6.000000000000000000e+01,1.905999999999999872e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+00,6.353422852028866430e+01,7.924937931316647166e+01,-1.571514421653064275e+01,-6.576347161508208241e-06,6.000000000000000000e+01,1.903000000000000114e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+00,6.402214721483503013e+01,7.930745164778775802e+01,-1.528530444330139915e+01,1.034867423445112218e-08,6.000000000000000000e+01,1.900000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+00,6.451037406989796352e+01,7.936552398240903017e+01,-1.485514992286207736e+01,1.035102230644329195e-08,6.000000000000000000e+01,1.916000000000000014e+01,4.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+00,6.462913075501363380e+01,7.905580486442890731e+01,-1.442667405420983506e+01,-5.520542893545545227e-08,6.000000000000000000e+01,1.925000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+00,6.488244540232417990e+01,7.888158786056507665e+01,-1.399914242718782553e+01,-3.105307553184615856e-08,6.000000000000000000e+01,1.928999999999999915e+01,4.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+00,6.523212760415609068e+01,7.880415808107004239e+01,-1.357203046311258632e+01,-1.380136922638565123e-08,6.000000000000000000e+01,1.937999999999999901e+01,4.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+00,6.548407830548558195e+01,7.862994107720622594e+01,-1.314586274066757987e+01,-3.105306077183119115e-08,6.000000000000000000e+01,1.960999999999999943e+01,4.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+00,6.546261168558545762e+01,7.818471984510978245e+01,-1.272210808016650141e+01,-7.935782046911864681e-08,6.000000000000000000e+01,1.967000000000000171e+01,4.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+00,6.576959224107957880e+01,7.806857517586722395e+01,-1.229898291408557753e+01,-2.070206552458719765e-08,6.000000000000000000e+01,1.992999999999999972e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,6.568669596228201613e+01,7.756528160914950831e+01,-1.187858555715865982e+01,-8.970883539639467369e-08,6.000000000000000000e+01,2.012999999999999901e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,6.571784612770194656e+01,7.717813271167435119e+01,-1.146028651496559192e+01,-6.900682276186766880e-08,6.000000000000000000e+01,2.035000000000000142e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,6.570797322956440212e+01,7.675226892445165561e+01,-1.104429561897975987e+01,-7.590749446005388634e-08,6.000000000000000000e+01,2.057999999999999829e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,6.567632982805953645e+01,7.630704769235522633e+01,-1.063071778493785580e+01,-7.935783645914245667e-08,6.000000000000000000e+01,2.087000000000000099e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,6.552549918369631143e+01,7.574568179101622434e+01,-1.022018250726003430e+01,-1.000598749236964602e-07,6.000000000000000000e+01,2.089999999999999858e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,6.587764746925159898e+01,7.568760945639495219e+01,-9.809961976792290983e+00,-1.035105428732518289e-08,6.000000000000000000e+01,2.121999999999999886e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,6.566507236012512294e+01,7.506817122043469226e+01,-9.403098749898708419e+00,-1.104108689409420403e-07,6.000000000000000000e+01,2.153999999999999915e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,6.544914004748423508e+01,7.444873298447443233e+01,-8.999592826579286609e+00,-1.104109046109735909e-07,6.000000000000000000e+01,2.187000000000000099e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,6.521038806720842729e+01,7.380993730364039607e+01,-8.599549122570717685e+00,-1.138612441500794826e-07,6.000000000000000000e+01,2.205999999999999872e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,6.524064696792318330e+01,7.344214585103898685e+01,-8.201498817559306431e+00,-6.555649183279871991e-08,6.000000000000000000e+01,2.235000000000000142e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,6.507428878072815337e+01,7.288077994969999907e+01,-7.806491068911977749e+00,-1.000598700036929070e-07,6.000000000000000000e+01,2.267000000000000171e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,6.484650097949003111e+01,7.226134171373973913e+01,-7.414840623838809819e+00,-1.104109009209761737e-07,6.000000000000000000e+01,2.285999999999999943e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,6.486836661781903501e+01,7.189355026113832992e+01,-7.025183577762799558e+00,-6.555649060279593241e-08,6.000000000000000000e+01,2.319000000000000128e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,6.461576571544543413e+01,7.125475458030430786e+01,-6.638988750997642185e+00,-1.138612281600577771e-07,6.000000000000000000e+01,2.348000000000000043e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,6.443755209830884212e+01,7.069338867896530587e+01,-6.255836480596568272e+00,-1.000598872237099621e-07,6.000000000000000000e+01,2.380000000000000071e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,6.419790881882451572e+01,7.007395044300506015e+01,-5.876041513769655111e+00,-1.104109009209798530e-07,6.000000000000000000e+01,2.408999999999999986e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,6.401329533829932927e+01,6.951258454166604395e+01,-5.499289103306824522e+00,-1.000598859937128656e-07,6.000000000000000000e+01,2.428000000000000114e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,6.402026293166700555e+01,6.914479308906464894e+01,-5.124530091841151602e+00,-6.555648691279279771e-08,6.000000000000000000e+01,2.444000000000000128e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,6.408362418371650904e+01,6.883507397108452608e+01,-4.751449732162559059e+00,-5.520545599550207319e-08,6.000000000000000000e+01,2.476999999999999957e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,6.381444658459445662e+01,6.819627829025050403e+01,-4.381831591794819403e+00,-1.138612244700476279e-07,6.000000000000000000e+01,2.508999999999999986e+01,4.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,6.356126918887806454e+01,6.757684005429021568e+01,-4.015570755001240499e+00,-1.104109058409832341e-07,6.000000000000000000e+01,2.537999999999999901e+01,4.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,6.336312157831961400e+01,6.701547415295124210e+01,-3.652352474571744612e+00,-1.000598859937097157e-07,6.000000000000000000e+01,2.551000000000000156e+01,4.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,6.347332922601865590e+01,6.676382736959236297e+01,-3.290498098719251807e+00,-4.485444967824851676e-08,6.000000000000000000e+01,2.576000000000000156e+01,4.000000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,6.334862454520583697e+01,6.627989124774840946e+01,-2.931266616284071702e+00,-8.625850446731696330e-08,6.000000000000000000e+01,2.605000000000000071e+01,4.000000000000000000e+01,0.000000000000000000e+00
