t,MV,MVP,MVI,MVD,SP,PV,DV,Man
0.000000000000000000e+00,1.000000000000000000e+02,1.045302023182948261e+02,-4.530202318294826114e+00,0.000000000000000000e+00,5.400000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.845948351875006921e+01,4.154051648124993079e+01,-8.211808103037531340e-06,5.400000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+02,5.845948351875006921e+01,4.154051648124993079e+01,-2.927403525632823705e-12,5.400000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+02,5.845948351875006921e+01,4.154051648124993079e+01,-1.043581546762834521e-18,5.400000000000000000e+01,2.380000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+02,5.845948351875006921e+01,4.154051648124993079e+01,-3.720233425996455786e-25,5.400000000000000000e+01,2.385999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+02,5.834333884950751781e+01,4.165666115049248219e+01,-2.070203723454795694e-08,5.400000000000000000e+01,2.398999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+02,5.809169206614865999e+01,4.190830793385134001e+01,-4.485442138819673931e-08,5.400000000000000000e+01,2.412000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+02,5.784004528278980217e+01,4.215995471721019783e+01,-4.485442999821096443e-08,5.400000000000000000e+01,2.419000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+02,5.770454316867348865e+01,4.229545683132651135e+01,-2.415239276366485376e-08,5.400000000000000000e+01,2.444000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+02,5.722060704682953514e+01,4.277939295317046486e+01,-8.625849708730105889e-08,5.400000000000000000e+01,2.444000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+02,5.722060704682953514e+01,4.277939295317046486e+01,-3.075004010331775077e-14,5.400000000000000000e+01,2.476999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+02,5.658181136599551309e+01,4.341818863400448691e+01,-1.138612047900265597e-07,5.400000000000000000e+01,2.501999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+02,5.609787524415155247e+01,4.390212475584844753e+01,-8.625852906733386879e-08,5.400000000000000000e+01,2.525000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
