t,MV,MVP,MVI,MVD,SP,PV,DV,Man
0.000000000000000000e+00,7.784944244180327644e+01,7.742977949503320190e+01,4.196629467700700999e-01,0.000000000000000000e+00,4.000000000000000000e+01,2.651000000000000156e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+00,2.667437826341810236e+01,2.611319313469994441e+01,5.611942755682761685e-01,-9.146850118131301266e-06,4.000000000000000000e+01,2.637999999999999901e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+00,2.706892947185344411e+01,2.636483991805880578e+01,7.040895089434850984e-01,4.485115327426199066e-08,4.000000000000000000e+01,2.637999999999999901e+01,4.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+00,2.721182466037751624e+01,2.636483991805880578e+01,8.469847423186940283e-01,1.598885684812898189e-14,4.000000000000000000e+01,2.637999999999999901e+01,4.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+00,2.735471989375270851e+01,2.636483991805880578e+01,9.898799756939029582e-01,5.699820955477261115e-21,4.000000000000000000e+01,2.641000000000000014e+01,4.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+00,2.743922803494554330e+01,2.630676758343753008e+01,1.132460461859034151e+00,-1.035101861727459058e-08,4.000000000000000000e+01,2.641000000000000014e+01,4.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+00,2.758180853146169298e+01,2.630676758343753008e+01,1.275040948024165566e+00,-3.690004444075127243e-15,4.000000000000000000e+01,2.651000000000000156e+01,4.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+00,2.752976537701892212e+01,2.611319313469994441e+01,1.416572276822371634e+00,-3.450339539091580156e-08,4.000000000000000000e+01,2.662999999999999901e+01,4.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+00,2.743774837159103086e+01,2.588090379621484871e+01,1.556844616780267643e+00,-4.140408676911072599e-08,4.000000000000000000e+01,2.669999999999999929e+01,4.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+00,2.744178420452746536e+01,2.574540168209854230e+01,1.696382546581316042e+00,-2.415239153366205634e-08,4.000000000000000000e+01,2.669999999999999929e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,2.758132215848090141e+01,2.574540168209854230e+01,1.835920476382364441e+00,-8.610015631265600541e-15,4.000000000000000000e+01,2.673000000000000043e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,2.766247299609957722e+01,2.568732934747726304e+01,1.975143658973335103e+00,-1.035101861727765942e-08,4.000000000000000000e+01,2.673000000000000043e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,2.780169618904156437e+01,2.568732934747726304e+01,2.114366841564305766e+00,-3.690004444076221393e-15,4.000000000000000000e+01,2.682999999999999829e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,2.774629573102464164e+01,2.549375489873968448e+01,2.252540866788351526e+00,-3.450339539091457734e-08,4.000000000000000000e+01,2.698999999999999844e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,2.757307196577942321e+01,2.518403578075955096e+01,2.389036240225316909e+00,-5.520544492547725043e-08,4.000000000000000000e+01,2.701999999999999957e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,2.765118030223944245e+01,2.512596344613827526e+01,2.525216866452204556e+00,-1.035103829730267666e-08,4.000000000000000000e+01,2.701999999999999957e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,2.778736093881736480e+01,2.512596344613827526e+01,2.661397492679092203e+00,-3.690011459750954161e-15,4.000000000000000000e+01,2.730999999999999872e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,2.735913300728133635e+01,2.456459754479928748e+01,2.794535562541896834e+00,-1.000598466336516046e-07,4.000000000000000000e+01,2.733999999999999986e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,2.743388408502157816e+01,2.450652521017800822e+01,2.927358885194624172e+00,-1.035105428731754967e-08,4.000000000000000000e+01,2.737999999999999901e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,2.748885796178219820e+01,2.442909543068297751e+01,3.059762544900581194e+00,-1.380136184638246390e-08,4.000000000000000000e+01,2.741000000000000014e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,2.756287454310713514e+01,2.437102309606169825e+01,3.191851457396460923e+00,-1.035102353728183131e-08,4.000000000000000000e+01,2.767000000000000171e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,2.718894200037348696e+01,2.386772952934398262e+01,3.321212560738334929e+00,-8.970883170638312160e-08,4.000000000000000000e+01,2.767000000000000171e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,2.731830319342416047e+01,2.386772952934398262e+01,3.450573664080208935e+00,-3.198003983075629724e-14,4.000000000000000000e+01,2.778999999999999915e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,2.721411592803658408e+01,2.363544019085888692e+01,3.578675778581772882e+00,-4.140407446910731574e-08,4.000000000000000000e+01,2.798999999999999844e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,2.695297080272640500e+01,2.324829129338372269e+01,3.704679578349486579e+00,-6.900680554184551836e-08,4.000000000000000000e+01,2.798999999999999844e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,2.707897467150089810e+01,2.324829129338372269e+01,3.830683378117200277e+00,-2.460003488892219099e-14,4.000000000000000000e+01,2.801999999999999957e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,2.714659137908626008e+01,2.319021895876244344e+01,3.956372430674836238e+00,-1.035101861728336035e-08,4.000000000000000000e+01,2.830999999999999872e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,2.670787188423199510e+01,2.262885305742345565e+01,4.079018926868389627e+00,-1.000598503236547393e-07,4.000000000000000000e+01,2.833999999999999986e+01,4.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,2.677213138830299144e+01,2.257078072280217995e+01,4.201350675851864835e+00,-1.035105428731886489e-08,4.000000000000000000e+01,2.850000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00
